;Opp_name;annee;PTS_diff;AST_diff;TRB_diff;FGA;TOV;PF;BLK_diff;STL_diff
20;Alex Len;2020;0.9034239498832678;0.28206201206106607;-0.03698867896287366;6.705882352941177;1.5294117647058822;1.8823529411764706;0.25900400988466354;0.1375617489802663
21;Alex Len;2021;0.6296979583667536;0.41752466700968693;-0.6430608312241207;5.533333333333333;0.8;1.8666666666666667;-0.21174730504592346;0.3078157888153114
22;Alfonzo McKinnie;2020;-1.6859960824818774;-0.2969814771719474;-1.3408720267888914;5.571428571428571;0.6428571428571429;1.3571428571428572;-0.06874091470079824;0.26177051775264765
23;Amir Coffey;2020;-4.082803717172925;-0.08035384089159044;-0.48642360286949266;2.5555555555555554;0.3333333333333333;1.5555555555555556;0.23723853756994961;-0.3127591732198444
24;Amir Coffey;2021;-0.9950599568877598;-0.20413685761225803;-0.37782316367842683;5.25;0.5625;1.5625;-0.10785111905320717;-0.10062714705520771
25;Andre Drummond;2020;1.9076661359281473;0.5832094017710262;0.09279102682464858;8.606060606060606;1.7575757575757576;3.121212121212121;0.8796831914230541;0.23433423200688966
26;Andre Drummond;2021;-0.2828745915394568;-0.10560252955354374;-1.5357956734393463;6.733333333333333;1.2;3.3333333333333335;0.5228656665383139;0.10416192385123042
27;Andre Iguodala;2020;-1.7051154787902851;-0.5985705777248364;-0.31381113096419827;4.666666666666667;0.3333333333333333;1.6666666666666667;-0.07477996161736482;0.023029581099861012
28;Andre Iguodala;2021;-2.279999782113715;-0.3679488185116188;0.8386574936540621;10.8;1.8;3.2;-0.09717619374448476;-0.022746129794860036
29;Andrew Wiggins;2020;-0.6923076923076916;1.0769230769230769;0.4871794871794872;9.0;1.0;2.0;0.7435897435897436;-0.358974358974359
30;Anfernee Simons;2020;-0.35731648711207703;-0.14453018255466613;-0.021063282603903468;6.396551724137931;0.8103448275862069;1.5344827586206897;0.03297639029598288;-0.12248878469270003
31;Anfernee Simons;2021;0.03487339224772918;0.006678640745298286;0.26882306819061247;6.290322580645161;0.9032258064516129;1.2903225806451613;-0.06003310066910736;-0.05146895966572109
32;Anthony Edwards;2021;-2.9036050895324004;-0.16613861778458977;0.6053550080919822;9.0;1.7647058823529411;1.2941176470588236;0.09479585885208042;0.2536596827445585
33;Anthony Gill;2021;-0.3571667263396584;0.21444444444444438;1.8095822890559738;4.0;1.2;1.4;-0.16524048215777537;-0.012133906194056566
34;Anzejs Pasecniks;2020;-1.5446378465198358;-0.5501071137665018;-0.7647067658048868;3.8181818181818183;0.45454545454545453;1.9090909090909092;-0.5013370954000259;-0.1637232335666053
35;Aron Baynes;2020;-0.10372211327685617;0.4418038824842235;0.09387941595939875;6.863636363636363;1.9545454545454546;2.409090909090909;-0.1499981635181688;0.1980751626440852
36;Aron Baynes;2021;0.10411284703763829;0.19144846362718895;0.05275540526636661;7.1923076923076925;1.7692307692307692;2.5;-0.13561022653827887;0.10214773816813726
37;Ashton Hagans;2021;-5.2631578947368425;-2.6842105263157894;-1.0789473684210527;0.0;0.5;0.5;-0.05263157894736842;-0.1842105263157895
38;Austin Rivers;2020;1.079766665281653;-0.2087273065102498;-0.44911427359258715;6.8125;0.9375;2.0;0.0671004993424413;0.4270339363618987
39;Austin Rivers;2021;1.2595497084141298;0.275363474605955;0.24325509996194725;7.181818181818182;1.0909090909090908;1.6363636363636365;-0.2042210942886081;-0.2890907401862988
40;Avery Bradley;2020;-0.445769048135101;0.6270654905717341;1.5738916058025314;11.625;2.4375;1.9375;-0.08628388519654699;-0.07299322249833211
41;Avery Bradley;2021;-3.386637531840022;-0.07544020469623147;-0.5227303695187256;4.9;0.7;0.9;0.09404096692692296;0.14097000687921873
42;Bam Adebayo;2020;-0.10470587492928696;-1.3604697185894277;0.18030393988363447;9.75;1.625;3.375;-0.7272549986745052;-0.3715278238430172
43;Bam Adebayo;2021;-5.798809523809524;-0.20357142857142857;0.5752976190476193;8.0;2.5;3.0;-0.7083333333333334;0.5446428571428572
44;Ben McLemore;2020;-0.3063493051261636;0.0518187388696128;0.055487855705373346;7.190476190476191;1.0;1.6428571428571428;-0.10100493400993951;0.014478176876313744
45;Ben McLemore;2021;-0.13449180413031325;0.3890457969411317;0.02612751897912955;7.0;0.9117647058823529;1.3235294117647058;0.13990771109175892;0.2649379413555918
46;Ben Simmons;2020;-1.2262778769667615;0.2298996676066322;0.8753788451071294;11.294117647058824;2.0;3.176470588235294;-0.5191655685033173;-0.16158349150200849
47;Ben Simmons;2021;0.08905357484521703;-0.11881180775310529;0.7278844332197025;11.1875;2.3125;3.0625;-0.2487170959298223;0.12719939706203642
48;Bismack Biyombo;2020;-0.1692288925117915;-0.1231236526172057;0.07707169068910971;7.769230769230769;1.0769230769230769;2.6153846153846154;-0.08147454677708744;0.25733987596089736
49;Bismack Biyombo;2021;-1.0134423853250139;0.05994211627949039;0.44347469715341375;10.545454545454545;1.5454545454545454;2.227272727272727;-0.02004699026600912;-0.21985560355516334
50;Blake Griffin;2020;2.9761909825206576;1.331282556343323;2.616972551401138;10.625;1.375;3.25;0.3670043506696117;-0.36945794131064563
51;Blake Griffin;2021;6.063829787234042;1.9787234042553195;-3.3191489361702136;14.0;1.0;5.0;1.4468085106382977;1.8297872340425532
52;Boban Marjanovic;2020;-0.6639836266535599;0.5024839933002455;-1.445343353652032;5.4;0.8;2.25;-0.34567414344585323;-0.009070350887599974
53;Boban Marjanovic;2021;-1.4240740989283098;-0.152874951627443;-0.24497205016877227;7.2;1.0;2.4;0.5923850970023554;0.1346312836790433
54;Bobby Portis;2020;0.04915782711146364;0.4804696365571765;0.8623063058176026;5.2727272727272725;1.0909090909090908;2.3636363636363638;0.08641514811210017;0.1785582685415458
55;Bobby Portis;2021;-1.8265695323575977;-0.10500944673715018;-0.7176790076161267;4.9;0.7;1.4;-0.05179874641456998;0.06307818593145012
56;Bogdan Bogdanovic;2020;1.1724463987964484;0.633284776121455;0.40914148019353724;10.838709677419354;1.4838709677419355;2.064516129032258;-0.02506679049568998;0.19241257018415966
57;Bogdan Bogdanovic;2021;0.13995305429956062;-0.4982362312587736;0.2600378317667634;8.157894736842104;0.9473684210526315;1.5263157894736843;0.058492097760671526;-0.015196108224653414
58;Bojan Bogdanovic;2020;-0.8557966703690014;-0.10725994263311726;0.08191035001901298;9.36111111111111;1.5277777777777777;2.111111111111111;-0.18537818192090694;-0.2357756130844001
59;Bojan Bogdanovic;2021;0.09578265542063161;0.06347396851355762;-1.0315712580464216;7.0;1.1428571428571428;1.4285714285714286;-0.18750221148135177;-0.1943533268393525
60;Bol Bol;2020;0.21925884072888913;0.013937993689722317;-2.752743963838976;5.0;1.0;3.75;-0.24563744247279348;-0.18758904130024542
61;Bol Bol;2021;-0.8367566842006202;-0.32460853220006536;-1.363253400299167;3.4;0.7;1.3;0.11408846721546947;0.09887714345151419
62;Brad Wanamaker;2020;-1.5913388698885036;0.23702401683524088;-0.3443510420803646;6.029411764705882;0.6764705882352942;1.7352941176470589;0.037581304479637576;-0.16659148125137224
63;Brad Wanamaker;2021;-1.3600180385494898;-0.6599071998282702;0.645023074517535;6.421052631578948;1.3157894736842106;1.6842105263157894;0.07477629786767476;-0.21557129553875534
64;Bradley Beal;2020;0.016809786498185295;1.139051242102234;-0.24690727557308964;12.88888888888889;2.0;2.3333333333333335;0.12712254902134537;0.4975378984655503
65;Bradley Beal;2021;8.184782608695652;1.7391304347826089;0.5217391304347827;22.0;2.5;3.0;-0.33695652173913043;0.46739130434782605
66;Brandon Clarke;2020;-0.09500290604226853;0.4188234492191046;-0.4684007745896677;4.7;0.4;1.4;-0.31923240485357984;0.17278687926414205
67;Brandon Clarke;2021;5.574999999999999;-0.7;0.15833333333333321;5.5;1.0;1.5;-0.2833333333333333;0.00833333333333336
68;Brandon Goodwin;2020;-2.6788274642929326;-0.13710979013930016;-0.03039178256842486;4.666666666666667;1.5555555555555556;1.1111111111111112;-0.10056105092031448;-0.288034006621653
69;Brandon Goodwin;2021;-0.3128556611442823;-0.4245297563983965;-0.6836543043758585;8.333333333333334;0.6666666666666666;1.0;0.4482942281277156;-0.451609060073445
70;Brandon Ingram;2020;1.1536983049965097;0.19775911709070826;0.7530063945582464;12.206896551724139;1.6206896551724137;2.206896551724138;-0.008293985487795833;0.16888527164247627
71;Brandon Ingram;2021;3.624305813503966;0.2997383853318671;0.5786395379319098;13.61111111111111;1.2222222222222223;2.7777777777777777;-0.10984128906671814;0.20050037700047246
72;Brodric Thomas;2021;-1.4202540156203953;0.15736903183023887;1.0501630194518126;7.0;0.5;1.25;0.08640491452991453;0.2635066681402889
73;Brook Lopez;2020;-0.04316399836130158;1.0041709633135758;1.4873866550964656;10.5;1.875;3.34375;-0.037355953767486794;-0.17433212966570247
74;Brook Lopez;2021;1.2923043161815047;0.32697083808826277;-0.0818782781072779;10.064516129032258;1.6451612903225807;2.5483870967741935;-0.06354070737418495;-0.05357235285699595
75;Bruce Brown,;2020;-0.4813286054296393;0.3924314347910931;-0.352964753363337;9.5;1.3928571428571428;2.0357142857142856;-0.038713369165379166;-0.1189813847715875
76;Bruce Brown,;2021;-0.40367820079825356;-0.18013302882539936;-0.6302954974956199;7.722222222222222;0.8333333333333334;1.5;-0.05180446159995324;-0.1667600597465959
77;Bruno Fernando;2020;-0.41907190699365304;-0.32736321580575045;-0.8045428197045019;5.566666666666666;0.9666666666666667;2.1666666666666665;0.06791634688274954;0.058382540928994864
78;Bruno Fernando;2021;-0.017009587024209682;0.05241014073842725;0.4984446362287666;5.0625;0.875;2.0;-0.17255826548793146;-0.013673637250890575
79;Bryn Forbes;2020;-0.48283036631704185;0.21293314860194068;0.13507769172092385;13.428571428571429;1.8571428571428572;1.8571428571428572;0.15052635039138962;0.09975276193309679
80;Bryn Forbes;2021;0.8697808081313596;-0.5439073213470845;0.13822971880499804;8.083333333333334;1.1666666666666667;2.0833333333333335;0.173401453251534;-0.06199765206276847
81;Buddy Hield;2020;-0.902984456213699;-0.5547899565573873;-0.9125688268973299;9.048780487804878;1.9268292682926829;1.975609756097561;0.011060820373181755;0.14631862787489963
82;Buddy Hield;2021;2.551873080250976;0.2154732337940439;0.009794949675014413;14.297297297297296;1.6216216216216217;2.3513513513513513;-0.12156847297767379;0.1203760077715905
83;Cam Reddish;2020;0.6974368464140804;-0.6156750228912465;0.4626141841656214;10.035714285714286;1.2857142857142858;1.8571428571428572;0.17414313724603633;-0.2478419989560789
84;Cam Reddish;2021;0.1586399711822702;0.4054576638352526;0.8309422354572308;14.357142857142858;1.5;2.857142857142857;0.22065971219880257;0.20276706695137994
85;Cameron Payne;2020;-1.3915452923091327;-0.3177421586612925;-0.7690805081121349;6.0;0.42857142857142855;1.1428571428571428;-0.03802779296750636;0.1809011503475237
86;Cameron Payne;2021;0.14337162583866447;0.5363146009951284;0.5777913220991315;5.0;0.375;1.25;-0.10830299405350116;-0.05006468767878505
87;Caris LeVert;2020;1.2271865120949235;-0.9560406432352195;0.27687580969932446;10.842105263157896;1.0;2.473684210526316;0.08676932375022096;-0.2687939416128653
88;Caris LeVert;2021;-1.3393855064490494;-0.058782423538521256;0.18091234183018515;10.3;2.2;2.0;0.15677262261344418;0.31776667277950976
89;Carmelo Anthony;2020;0.9558220116954209;0.5565350447383435;0.3674753094576436;11.92;0.92;2.52;-0.11915610196656683;0.035575118982831715
90;Carmelo Anthony;2021;-1.5911276223776225;0.44387383449883455;-1.3752549533799532;3.5;0.5;1.25;-0.3725597319347319;-0.3867642773892774
91;Carsen Edwards;2020;0.852977790306406;-0.5491503925825024;0.781997186066182;7.285714285714286;1.2857142857142858;1.5714285714285714;0.2038607713972597;-0.051754952993343095
92;Carsen Edwards;2021;-0.9574468085106389;-6.723404255319149;-1.6595744680851068;14.0;1.0;1.0;0.7659574468085106;-0.4042553191489362
93;Cassius Stanley;2021;2.739407556004577;0.31780555408103334;0.089477968373627;7.5;1.1666666666666667;1.3333333333333333;-0.11407155139810088;0.37944077675010074
94;Cassius Winston;2021;0.2727272727272727;-0.45454545454545453;-0.4090909090909091;1.0;1.0;1.0;0.0;-0.09090909090909091
95;Chandler Hutchison;2020;-0.19058841238740218;0.3652886891601996;0.28708403411092365;3.6363636363636362;0.8181818181818182;0.6363636363636364;-0.040240124430485;-0.4623786444316611
96;Chandler Hutchison;2021;-1.4725878815600069;-0.28502930506414825;-0.3048870174305714;5.714285714285714;0.5714285714285714;1.0;-0.13689691433593873;0.4642711402293284
97;Chimezie Metu;2020;-1.405867553128103;-0.111933942901632;-0.5672001698446554;3.7777777777777777;0.5555555555555556;1.4444444444444444;-0.22012165939571268;-0.31902784586040095
98;Chimezie Metu;2021;-0.9846919801473738;0.1667130535582694;0.5807242408741725;3.3333333333333335;0.5555555555555556;1.4444444444444444;-0.04461549676182002;-0.16814644935523373
99;Chris Boucher;2020;0.7293861379640019;-0.19031432380058827;-0.8813787613576128;5.0;0.65;1.8;0.27495329919227085;-0.09720733875154913
100;Chris Boucher;2021;-0.5856828396310088;-0.19567050737992367;-0.5930121163246239;3.814814814814815;0.8518518518518519;1.7037037037037037;0.09226684410925776;-0.18210126087721698
101;Chris Chiozza;2020;1.0031469219991729;0.3807507712559423;0.36318380575069786;7.705882352941177;0.9411764705882353;1.7058823529411764;0.08916318354830777;0.047482512225762455
102;Chris Clemons;2020;0.4512365967897586;0.06659021923249776;0.8113515404913225;8.533333333333333;1.8666666666666667;1.7333333333333334;-0.02570496542186313;-0.297299857849982
103;Chris Paul;2021;1.5023115912827127;-0.5744906751990456;-0.2999484489877671;11.892857142857142;2.4642857142857144;2.9285714285714284;0.0030647443621459047;-0.118587770642962
104;Chris Silva;2020;1.3694638561818944;0.10385012846572181;0.30181993356640574;5.3478260869565215;0.6086956521739131;1.608695652173913;-0.18503228953933182;0.23553765219091047
105;Chris Silva;2021;-1.8959023861341053;-0.28296397166414283;-0.015980737512897008;3.888888888888889;0.3333333333333333;1.1111111111111112;-0.0949833471669495;-0.2990308388770726
106;Christian Wood;2020;-0.10267226317867009;-0.18777517302252186;-0.0013282100201820971;6.0;0.6666666666666666;2.037037037037037;0.2355525406668735;0.18931314230427712
107;Christian Wood;2021;-0.933987055051128;-0.19061553641073087;0.9239497287266166;9.733333333333333;1.7333333333333334;1.5333333333333334;-0.10278013971949897;-0.3029904048897184
108;Chuma Okeke;2021;-0.9473684210526315;0.7894736842105263;-0.8421052631578947;1.0;0.0;1.0;0.0;-0.21052631578947367
109;Coby White;2020;0.04899275580661154;0.36436133707442875;0.02006007775698187;7.0;1.76;1.32;0.16738900509929866;-0.1455487168811365
110;Coby White;2021;0.46184599749995753;1.2530663514777025;0.028853262203772916;9.538461538461538;1.7692307692307692;1.7692307692307692;0.015469177023202487;0.26325561607272596
111;Cody Martin;2020;-2.192409834970707;-0.14250138409428406;-0.8486168363527937;8.6;1.4;2.8;-0.44787645083554767;0.43463896215373465
112;Cody Martin;2021;-1.3135736668656146;1.3397618539514373;0.35926524964115075;6.0;1.3076923076923077;1.3076923076923077;0.1086716243646566;-0.27401363095498116
113;Cody Zeller;2020;1.0736952127857105;0.6208893372533165;0.5174364707355894;10.033333333333333;1.2333333333333334;2.2666666666666666;0.331047871636223;0.4300331051809861
114;Cody Zeller;2021;1.820460709312599;0.12783315049551844;0.418795490374358;11.25;1.375;1.75;-0.04471883419569006;-0.23127515443442584
115;Cole Anthony;2021;-0.08996047811837325;0.28576653609548364;0.6319994333152227;12.727272727272727;1.3636363636363635;2.3636363636363638;-0.1084759173574963;0.021731156270629978
116;Collin Sexton;2020;-0.3123469877988455;1.0141137266927756;-0.019288605859375058;12.0;2.0;2.6451612903225805;0.06726985717016251;-0.01871425169274352
117;Collin Sexton;2021;0.8305399352810183;-0.8778506687798477;-0.5686153754811099;12.80952380952381;2.3333333333333335;1.6666666666666667;0.04807269507465645;-0.10797381834732504
118;Cory Joseph;2020;0.5323665160397107;0.3540518878978945;-0.33781141851278035;8.806451612903226;1.5806451612903225;1.903225806451613;0.2133845577880467;-8.145513585505211e-05
119;Cory Joseph;2021;1.864522556222721;-0.3018445202688341;0.6318047985838809;6.8;0.6;2.1;0.08714184849971184;-0.1866182788711704
120;Cristiano Felicio;2020;-1.988811734619188;-0.8520211729839059;-2.1385958819188633;4.142857142857143;1.7142857142857142;2.0;-0.40192310564981376;0.4363195695493832
121;Cristiano Felicio;2021;5.02314765694076;0.21644562334217501;0.33549071618037124;5.666666666666667;1.0;2.3333333333333335;0.38431476569407597;0.07308576480990274
122;DaQuan Jeffries;2020;0.9389912573292345;0.3325112653757154;0.8874445516904578;6.666666666666667;1.3333333333333333;1.1666666666666667;-0.43558574197578653;-0.2059221915026015
123;DaQuan Jeffries;2021;1.1013464177517145;0.14192445552666638;-0.16786660675987963;8.916666666666666;0.9166666666666666;1.0833333333333333;0.06675535337168441;0.7970313078055984
124;Damian Lillard;2020;2.2371138022063097;1.114393418834367;0.9483470642946873;14.58974358974359;2.1538461538461537;2.076923076923077;0.1950715116087104;-0.060406893787191544
125;Damian Lillard;2021;2.6406653800347546;0.42597831987253;0.38382465935592563;14.166666666666666;2.0;1.9666666666666666;-0.11084789705425807;-0.08289263321645368
126;Damyean Dotson;2020;-0.07497170910951123;-0.3961678888231067;0.0846944520529826;7.0;0.9444444444444444;1.7777777777777777;-0.15232816949380884;-0.12039191118509453
127;Damyean Dotson;2021;-0.45395780221969156;-0.003207642182007273;0.24126754879298326;6.08;0.64;1.92;0.03445133602412497;-0.09956926137784144
128;Daniel Gafford;2020;1.8823470731344796;-0.02039463903729003;0.22992627887007527;7.25;1.3;1.55;0.2156161411496223;0.018106903524708163
129;Daniel Gafford;2021;1.2203312934922335;0.0812814805188578;0.4096989932305501;5.65;0.75;2.45;0.0698431183122628;0.20433517106238006
130;Daniel Oturu;2021;-1.632330827067669;0.21842105263157896;-2.8462406015037596;7.5;0.5;2.5;-0.4860902255639098;0.4120300751879699
131;Daniel Theis;2020;-0.06659428553796234;0.11113901813937026;-0.12161247678962232;9.275;1.8;2.675;-0.07017928422567024;0.14820764959024038
132;Daniel Theis;2021;-1.6118864333269516;0.06962147020025027;0.03330260825753706;6.791666666666667;1.5416666666666667;2.0833333333333335;0.029918786475856832;-0.0883959179917268
133;Danilo Gallinari;2020;-0.8501189462825728;-0.23073483720663607;-0.3763397680639939;11.518518518518519;1.3333333333333333;2.814814814814815;0.21384115103998336;-0.08720058590492195
134;Danilo Gallinari;2021;4.296296296296298;3.037037037037037;1.1851851851851851;9.0;2.0;1.0;-0.4074074074074074;1.5185185185185186
135;Dante Exum;2020;-0.4461439438791475;-0.7487506547621657;-0.10166938546912255;8.227272727272727;1.3181818181818181;1.3636363636363635;0.016645110990483956;-0.10920996207409694
136;Dante Exum;2021;-3.5423220700394613;0.1837631169152908;-0.30226217019695273;9.666666666666666;3.5;2.0;-0.12232352993222557;-0.26831988462423245
137;Danuel House;2020;0.61830372224259;0.33171087426885937;0.2611590570511777;10.85;2.05;2.45;-0.1967214293444958;0.004533061992605614
138;Danuel House;2021;-0.42368688552207273;-0.3202391106814767;0.8859440775492345;6.8;0.6;2.5;-0.2356031186541804;-0.04453437108897166
139;Dario Saric;2020;-1.894751521986256;-0.039041246656756234;-1.3973379186404493;5.25;0.5;2.25;-0.299290795111552;0.9986392834779183
140;Dario Saric;2021;2.4350106275575656;-0.24267625671194265;0.0025920879502691857;7.857142857142857;0.7142857142857143;1.0714285714285714;-0.055325551745981624;-0.3715408646749384
141;Darius Bazley;2020;-0.39587891787991303;-0.3590340464711175;-0.21394422023118068;4.821428571428571;0.8214285714285714;1.4642857142857142;0.06848463184533012;-0.17291222000944978
142;Darius Bazley;2021;-0.3598019537837196;-0.1502374683028318;0.1121582427414744;11.4;1.3333333333333333;2.066666666666667;-0.07418670491860517;0.30671457887188935
143;Darius Garland;2020;0.33738911446620684;0.3980673639565153;0.7451189274950865;12.64;1.6;2.08;0.17265342971309264;0.09327032905688347
144;Darius Garland;2021;-0.6185760594537143;0.20985157667858598;-0.35385213347827094;10.833333333333334;1.6666666666666667;1.7666666666666666;0.02267329697975449;0.05796254484681176
145;Darius Miller;2020;;;;;;;;
146;Darius Miller;2021;-0.3076923076923075;-0.42307692307692313;0.0769230769230771;2.5;0.5;1.5;-0.34615384615384615;0.8846153846153846
147;David Nwaba;2020;0.9261724813442944;0.45293323625621257;-0.006967297856616132;9.166666666666666;1.1666666666666667;1.1666666666666667;-0.11193436293649354;0.10487053680077352
148;David Nwaba;2021;0.9985317609687335;-0.13793065860384177;0.19837193512063314;12.4;2.0;2.2;-0.18101864163935102;-0.1455809959529481
149;Davis Bertans;2020;-0.7992550072526443;-0.03518802942792369;0.1792524701911172;6.375;0.8125;1.5;-0.03244341335026251;-0.4069390429325172
150;Davis Bertans;2021;-1.5984157504627003;-0.6270389211732655;-1.352144146675513;3.1538461538461537;0.6153846153846154;1.6923076923076923;0.015351030753247171;-0.28152725820439667
151;De'Aaron Fox;2020;2.8252098286124654;0.7250655730288084;-0.3135311484717674;11.681818181818182;1.9545454545454546;2.590909090909091;0.028633548544690992;0.2174582419782322
152;De'Aaron Fox;2021;3.6667477854903434;0.4559210561545741;-0.6833330897197789;14.5;2.25;2.0625;0.23525793857163843;-0.010333017225899771
153;De'Andre Hunter;2020;-0.5503660637381569;-1.1736739161642262;-1.7989098547785096;9.777777777777779;1.8888888888888888;2.888888888888889;0.03175267196428733;-0.16177247436859216
154;De'Anthony Melton;2020;-0.6189043664849053;-0.34483975800346084;0.8323906128924431;7.526315789473684;1.263157894736842;1.5263157894736843;0.0894446006652011;-0.2857566958885142
155;De'Anthony Melton;2021;2.0076792635658913;-0.20847868217054266;0.35898740310077537;6.25;1.0;1.75;-0.1980499031007752;-0.013614341085271334
156;DeAndre Jordan;2020;0.6706180257702875;0.012824994353634333;0.26342724487098046;6.85;0.7;2.55;0.4215584861887641;0.12107042026249566
157;DeAndre Jordan;2021;2.6165013983730945;0.14509749043120937;0.6344791009443278;9.74074074074074;1.3333333333333333;2.4074074074074074;-0.13064924216880008;0.07522841748667755
158;DeAndre' Bembry;2020;-4.505372313843079;0.13830584707646182;-1.904672663668166;2.5;0.0;0.0;-0.46976511744127936;-0.45189905047476264
159;DeAndre' Bembry;2021;-4.49946813046839;-0.2343988717561628;0.12182193779235828;4.5;1.25;1.0;-0.087204829420709;0.5497911533199545
160;DeMar DeRozan;2020;-5.047926090373616;-0.2787444418816232;-0.05603394883754712;10.777777777777779;1.7777777777777777;1.4444444444444444;0.3178741825668362;-0.3518956333798913
161;DeMar DeRozan;2021;0.07887319137319215;-0.5414721539721539;1.102108927108927;18.5;1.75;2.0;-0.42594185094185094;-0.5661752661752661
162;DeMarcus Cousins;2020;;;;;;;;
163;DeMarcus Cousins;2021;-3.249263026384306;0.36057279376967893;-0.3929200630329648;6.166666666666667;1.8333333333333333;2.5833333333333335;-0.04914965581764893;-0.011645618728700957
164;Dean Wade;2020;-1.4027519026990207;0.20448497549678585;1.4365226217332687;5.666666666666667;0.8888888888888888;1.7777777777777777;-0.04177459925741258;-0.10931691487834622
165;Dean Wade;2021;0.3269969734118155;-0.14005763810813893;0.3002657828388133;5.607142857142857;0.9285714285714286;1.8571428571428572;0.07734150146864884;-0.14018257024708208
166;Deandre Ayton;2020;2.3090519841561052;0.3961636181371514;-0.7414082208841897;9.0;1.95;2.9;0.37129164596872005;0.2207958218472741
167;Deandre Ayton;2021;0.8279362700407015;-0.1419706259466048;0.7607933748134608;11.32;1.76;2.44;-0.4729498494025246;0.013653483957356282
168;Deividas Sirvydis;2021;-3.878787878787879;1.3011363636363635;0.5435606060606062;2.0;0.5;2.0;0.3068181818181818;-0.4526515151515152
169;Dejounte Murray;2020;2.330836085998899;0.561945921043172;0.7235466950338593;14.125;1.6666666666666667;2.4583333333333335;0.08793651921955246;0.15501685465906356
170;Dejounte Murray;2021;1.5929033643124009;-0.18116435040767587;1.735508590954399;11.5;0.5;3.0;0.15473107551864834;-0.012148258503108689
171;Delon Wright;2020;-2.612900553233941;-0.9336130355910597;-0.37672520865693837;7.388888888888889;0.5555555555555556;1.4444444444444444;-0.051596196141139666;-0.1695769549622858
172;Delon Wright;2021;-0.7833220210118718;-0.7381752546112686;-0.36356562077315835;13.434782608695652;2.0434782608695654;2.652173913043478;-0.01125969143991149;0.134515718001959
173;Deni Avdija;2021;1.186639669929238;-0.28107960149979544;-0.14797859865498542;8.555555555555555;0.7222222222222222;2.611111111111111;-0.03705836158953132;-0.009603198047123637
174;Dennis Schroder;2020;-0.3621267206133649;0.0036515189302473872;-0.004931675218501739;6.037037037037037;1.037037037037037;1.5555555555555556;0.04048152619191118;0.09084310716264087
175;Dennis Schroder;2021;-3.9742021793728552;0.37768022244969185;0.09845169700992029;12.434782608695652;2.5217391304347827;2.1739130434782608;0.02898316119645774;0.1346614903876047
176;Denzel Valentine;2020;-0.15145312981806947;0.2673026518655566;0.9617416358310205;5.5;1.25;1.5;-0.15222498458217698;-0.13193127505396235
177;Denzel Valentine;2021;0.18588383838383837;-1.4949747474747475;1.3027272727272727;7.4;1.4;2.4;-0.1111868686868687;0.114469696969697
178;Derrick Favors;2020;0.6562774780260288;0.724576191777949;-0.3747207820210083;12.555555555555555;1.6666666666666667;3.0;0.5402248523792719;-0.16139478645814753
179;Derrick Favors;2021;-0.323903772295657;-0.10008246742536701;-1.0334911995476073;7.333333333333333;0.3333333333333333;1.3333333333333333;0.008713272543059794;0.8238590042647439
180;Derrick Rose;2020;-3.423488061486284;-1.0257567002576722;0.014181783855478547;8.31578947368421;1.8421052631578947;1.7894736842105263;0.14302851434094996;-0.08838566652157925
181;Derrick Rose;2021;-1.9147606093101943;0.5425361874725932;0.10662458702777204;4.363636363636363;1.3636363636363635;1.3636363636363635;0.0874701089724239;0.1294453335696484
182;Derrick White;2020;-0.172479542847585;-0.07664925831375213;0.03742722106392352;10.2;1.542857142857143;1.8285714285714285;0.07220518904111774;-0.004154527292838647
183;Derrick White;2021;1.951773632238518;0.2907315293735636;1.0357245850258068;12.380952380952381;1.5714285714285714;2.0;0.21275305558917287;-0.1781899051939548
184;Desmond Bane;2021;-2.5639501514272474;-0.37980928455207924;-0.340262306430539;7.32;1.28;1.24;0.000773629265425887;-0.29660974668773
185;Devin Booker;2020;0.6449007439521721;-0.8836868851301748;-0.6609420349200746;12.91304347826087;1.8695652173913044;2.782608695652174;-0.010452961459889354;0.0364501502027374
186;Devin Vassell;2021;-2.6878761267500866;-1.0776578316441763;0.013757208257325753;6.071428571428571;0.7857142857142857;1.5;0.12091931639859677;-0.11772614084576051
187;Devon Dotson;2021;-3.495215311004785;-0.06937799043062198;-0.4940191387559809;0.0;1.0;0.5;-0.02631578947368421;-0.3875598086124402
188;Devontae Cacok;2020;;;;;;;;
189;Devontae Cacok;2021;0.21818181818181825;0.7386363636363635;0.6659090909090908;7.0;0.5;1.5;-0.4409090909090909;0.034090909090909116
190;Devonte' Graham;2020;-1.4034676637719352;1.2439628239154905;-0.18456905659328054;11.483870967741936;1.8709677419354838;2.7096774193548385;0.025191413616553495;0.08663902431487894
191;Devonte' Graham;2021;-1.756340751189613;0.31175608450121406;-0.32427566333434193;10.523809523809524;2.2857142857142856;2.4285714285714284;-0.045027438119013156;0.14279655852178252
192;Dillon Brooks;2020;0.16533750791491156;-0.3410759370010782;-0.40371245378258236;11.782608695652174;2.130434782608696;2.5652173913043477;0.2195334343407218;-0.05458957342363327
193;Dillon Brooks;2021;0.5909286597693627;0.04214581981229966;0.6974429663188543;11.1;2.1333333333333333;1.8666666666666667;-0.04354440741206393;-0.014697913664763428
194;Domantas Sabonis;2020;-0.5193549359291707;-0.2549473229753689;1.1180015144942224;10.25;2.05;2.45;-0.0033776682568574744;-0.015064811408627398
